X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID,FORMATTED_ADDRESS
-79.2274604,43.1748644,321016684,9382474,Facer Pharmacy,22 Facer Street,,St Catharines,L2M5H3,2330961,,"22 Facer St, St. Catharines, ON L2M 5H3, Canada"
-80.2292274,43.1741904,321017014,9650317,Medirx,2-17 Corporate Place,,Brantford,N3R8A6,2372817,,"The Graham Building, 17 Corporate Pl #2, Brantford, ON N3R 8A6, Canada"
-79.2184564,43.1739777,321016254,9007950,Pharma-Star Medical Pharmacy,448 Welland Avenue,,St Catharines,L2M5V2,2333745,,"448 Welland Ave, St. Catharines, ON L2M 7V3, Canada"
-80.2792111,43.1739656,321012720,39185,Shoppers Drug Mart #1158,1-185 King George Road,,Brantford,N3R7R9,2396721,,"185 King George Rd UNIT 1, Brantford, ON N3R 7R0, Canada"
-79.217163,43.1736492,321015898,8578951,Greater Niagara Specialty,464 Welland Avenue,,St Catherines,L2M5V4,2268929,,"464 Welland Ave, St. Catharines, ON L2M 5V4, Canada"
-79.7826059,43.1735618,321015962,8669791,Wal-Mart Pharmacy,2190 Rymal Road East,,Hamilton,L0R1P0,2284913,,"2190 Rymal Rd E, Hannon, ON L0R 1P0, Canada"
-80.2392639,43.1732101,321013660,5556114,Shoppers Drug Mart #722,84 Lynden Road,,Brantford,N3R6B8,2267025,,"84 Lynden Rd, Brantford, ON N3R 6B8, Canada"
-80.2160703,43.172736,321011916,1962512,Brantford Medical Pharmacy,40 Shellington Place,,Brantford,N3S0C5,2430993,,"40 Shellington Pl, Brantford, ON N3S 7Y1, Canada"
-80.2517835,43.1724423,321012385,3178313,Fairview Remedys Inc,Unit 5 403 Fairview Drive,,Brantford,N3R6T2,2374481,,"403 Fairview Dr #5, Brantford, ON N3R 6T2, Canada"
-79.2519913,43.1722592,321014811,7191111,Shoppers Drug Mart #784,125 Carlton Street,Unit 8A,St Catharines,L2R1R5,2381345,,"125 Carlton St #8a, St. Catharines, ON L2R 1R8, Canada"
-79.4762736,43.1720135,321016304,905676,Lincoln Medical Pharmacy Inc,4413 Ontario Street,,Beamsville,L0R1B5,2308225,,"Fleming Building, 4413 Ontario St, Beamsville, ON L0R 1B3, Canada"
-79.2290072,43.1717875,321013112,4632678,Niagara Health Centre Pharmacy,180 Vine Street South,,St Catharines,L2R7P3,2269809,,"180 Vine St S, St. Catharines, ON L2R 7P3, Canada"
-79.2742485,43.1714915,321013478,5257036,Martindale IDA Pharmacy,211 Martindale Road,,St. Catharines,L2S3V7,2287537,,"211 Martindale Rd, St. Catharines, ON L2W 1A5, Canada"
-79.2622363,43.1707681,321016066,8792915,Carerx St Catharines,5B-318 Ontario Street,,St Catharines,L2R5L8,2302017,,"318 Ontario St #5b, St. Catharines, ON L2R 5L8, Canada"
-79.2622363,43.1707681,321012744,3971278,Ontario Street Pharmacy,East-318 Ontario Street,,St. Catharines,L2R5L8,2331409,,"318 Ontario St, St. Catharines, ON L2R 5L8, Canada"
-80.2623001,43.1706383,321015827,8510676,Shoppers Drug Mart #685,1A-225 Fairview Drive,,Brantford,N3R7E3,2304401,,"225 Fairview Dr #1A, Brantford, ON N3R 7E0, Canada"
-80.2614202,43.169832,321013870,5899913,Remedy's Rx,222 Fairview Drive,,Brantford,N3R2W9,2270673,,"222 Fairview Dr, Brantford, ON N3R 4L2, Canada"
-80.2488125,43.1697882,321012909,4281798,Drugstore Pharmacy #540,410 Fairview Drive,,Brantford,N3R7N7,2369729,,"410 Fairview Dr, Brantford, ON N3R 7V7, Canada"
-79.2340539,43.1697709,321011896,1904434,Niagara Street Remedy's Rx,106-140 Niagara Street,,St Catharines,L2R4L4,2316769,,"140 Niagara St #106, St. Catharines, ON L2R 4L7, Canada"
-80.2471605,43.1693511,321014748,7114632,Blue Ridge Pharmacy,5 - 595 West Street,,Brantford,N3R7C5,2439633,,"595 West St #5, Brantford, ON N3R 7J2, Canada"
-79.2330406,43.1677662,321015085,7547791,Goldencare Pharmacy,102-264 Welland Avenue,,St Catharines,L2R2P8,2344801,,"264 Welland Ave #102, St. Catharines, ON L2R 2P8, Canada"
-79.4768892,43.1677286,321016705,9398476,Shoppers Drug Mart #1256,5005 Serena Drive,,Beamsville,L0R1B0,2398209,,"5005 Serena Dr, Lincoln, ON L0R 1B0, Canada"
-79.4756803,43.1657995,321016909,9576915,Beamsville's Community Phcy,4987 King Street,Po Box 298,Beamsville,L0R1B0,2259569,,"4987 King St, Beamsville, ON L3J 0R5, Canada"
-79.100357,43.165523,321016663,9366679,St Davids Pharmacy,3-412 Four Mile Creek Road,,St Davids,L0S1P0,2430897,,"412 Four Mile Creek Rd #3, Niagara-on-the-Lake, ON L0S 1P0, Canada"
-79.2503316,43.1654947,321012398,3209030,Montebello Medical Pharmacy,118 Lake Street,Unit 8,St Catherines,L2R5Y1,2295745,,"118 Lake St #8, St. Catharines, ON L2R 5Y1, Canada"
-80.7481458,43.164998,321016089,8821199,Oxford Guardian Pharmacy,D-870 Queenston Boulevard,,Woodstock,N4T0M4,2369425,,"870 Queenston Blvd d, Woodstock, ON N4T 0M1, Canada"
-79.242094,43.1649386,321015052,7511631,Singar's Pharmacy,164 Welland Avenue,,St Catharines,L2R2N6,2443121,,"164 Welland Ave, St. Catharines, ON L2R 2N6, Canada"
-79.4746278,43.1641739,321012489,3397577,Pharmasave #9707,4279 Hixon Street,,Beamsville,L0R1B0,2316289,,"4279 Hixon St, Beamsville, ON L3J 0R5, Canada"
-79.2335253,43.1637329,321014178,6311635,Rexall #8201,111 Queenston Street,,St. Catharines,L2R2Z5,2385409,,"111 Queenston St, St. Catharines, ON L2R 2Z3, Canada"
-79.2455971,43.1634822,321012386,3180435,Mapleland Pharmacy,120 Welland Avenue #10B,,St Catharines,L2R2N3,2426609,,"120 Welland Ave #10b, St. Catharines, ON L2R 5G2, Canada"
-79.2345165,43.1633217,321013510,5317070,St. Catharines Pharmacy,96 Queenston Street,,St. Catharines,L2R2Z3,2342209,,"96 Queenston St, St. Catharines, ON L2R 2Z3, Canada"
-79.2333372,43.163305,321013447,5204557,Queen's Pharmacy,M1-112 Queenston Street,,St. Catharines,L2R2Z4,2321121,,"112 Queenston St m1, St. Catharines, ON L2R 2Z3, Canada"
-79.2302649,43.1631703,321012666,3777238,Queenston Pharma Star Pharmacy,104-145 Queenston Street,,St. Catharines,L2R2Z9,2281825,,"104, 145 Queenston St #104, St. Catharines, ON L2R 2Z7, Canada"
-81.6836962,43.1631661,321016512,9239317,Mcintyre Pharmacy,238 Main Street,Po Box 38,Parkhill,N0M2K0,2334177,,"238 Parkhill Main St, Parkhill, ON N0M 2K0, Canada"
-80.2532191,43.1630542,321016377,9120710,Guardian Discount Pharmacy,484 West Street,,Brantford,N3R3W7,2355697,,"484 West St, Brantford, ON N3R 3W7, Canada"
-79.2414904,43.1613871,321012012,2220233,Court Street Pharmacy,9 Court Street,,St Catharines,L2R4R3,2271409,,"9 Court St, St. Catharines, ON L2R 4R3, Canada"
-79.2549828,43.1608533,321015784,8462157,Hope Pharmacy St Cat,7 Welland Avenue,,St Catharines,L2R2L8,2404401,,"7 Welland Ave, St. Catharines, ON L2R 2L8, Canada"
-79.9126029,43.1597933,321015480,8094992,Mount Hope Pharmasave,3055 Homestead Drive,Po Box 10,Mount Hope,L0R1W0,2404929,,"3055 Homestead Dr, Mount Hope, ON L0R 1W0, Canada"
-79.2456164,43.1588072,321015797,8480075,King St Pharmacy,110 King Street,,St Catharines,L2R3H8,2298801,,"110 King St, St. Catharines, ON L2R 3H8, Canada"
-80.2640567,43.1587188,321015733,8395471,Charing Cross Pharmacy,122-124 Charing Cross Street,,Brantford,N3R2J1,2400321,,"124 Charing Cross St #122, Brantford, ON N3R 2J1, Canada"
-79.2633474,43.1565647,321013392,5128391,Sam's Martindale Road Pharmacy,19-111 Fourth Avenue,,St. Catharines,L2S3P4,2330193,,"111 Fourth Ave #19, St. Catharines, ON L2S 3P5, Canada"
-79.2679516,43.1563861,321014758,7122311,Shoppers Drug Mart #1186,275 Fourth Avenue,,St Catharines,L2S0C2,2329377,,"275 Fourth Ave, St. Catharines, ON L2R 0B1, Canada"
-79.2746409,43.1562877,321015885,8564751,Cornerstone Pharmacy,B-295 Fourth Avenue,,St Catharines,L2S0E7,2377297,,"295 Fourth Ave b, St. Catharines, ON L2S 0E7, Canada"
-80.2407972,43.1562,321015683,8342475,Henry St Remedy's Rx,195 Henry Street,,Brantford,N3S5C9,2411489,,"195 Henry St, Brantford, ON N3S 5C9, Canada"
-80.2732344,43.1560543,321014574,6899877,Metro Pharmacy #542,371 St Paul Avenue,,Brantford,N3R4N5,2326929,,"371 St Paul Ave, Brantford, ON N3R 4N5, Canada"
-80.2747186,43.1551927,321014732,7094994,Wincare Drug Mart,353 St Paul Avenue,,Brantford,N3R4N3,2326465,,"353 St Paul Ave, Brantford, ON N3R 4N3, Canada"
-80.9001806,43.1548288,321016980,9623437,Embro Family Pharmacy,104 Commissioner Street,,Embro,N0J1J0,2338865,,"104 Commissioner St, Embro, ON N0J 1J0, Canada"
-79.2864752,43.1542636,321015257,7789397,Pathway Pharmacy,1338 Fourth Avenue,,St Catharines,L2S0G1,2440961,,"1338 Fourth Ave, St. Catharines, ON L2S 0G1, Canada"
-79.2755621,43.154121,321013849,5859911,1st Place Pharmacy,D-300 Fourth Avenue,,St. Catharines,L2S0E6,2383297,,"300 Fourth Ave Unit D, St. Catharines, ON L2S 0E6, Canada"
-79.2665573,43.1538731,321014768,7132131,Loblaw Pharmacy,411 Louth Street,,St Catharines,L2S4A2,2433041,,"411 Louth St, St. Catharines, ON L2S 4A2, Canada"
-79.2706076,43.1533905,321012554,3534054,Wal-Mart Pharmacy,420 Vansickle Road,,St Catharines,L2R6P9,2269601,,"420 Vansickle Rd, St. Catharines, ON L2S 0C7, Canada"
-80.2771138,43.1529479,321014179,6312279,Rexall #8203,260 St. Paul Avenue,,Brantford,N3R4M7,2412945,,"260 St Paul Ave, Brantford, ON N3R 4M7, Canada"
-79.2786591,43.1527035,321012620,3682517,Hauser's Pharmacy,1200 4th Avenue,,St Catharines,L2R0A9,2413121,,"1200 Fourth Ave, St. Catharines, ON L2S 0A9, Canada"
-80.2750775,43.1526477,321013020,4467393,Terrace Hill Pharmacy,21-217 Terrace Hill Street,,Brantford,N3R1G8,2348865,,"217 Terrace Hill St #21, Brantford, ON N3R 1G8, Canada"
-79.2140005,43.1524088,321014292,6480079,Hartzel Road Pharmacy,90 Hartzel Road,,St Catharines,L2P1N3,2441089,,"90 Hartzel Rd, St. Catharines, ON L2P 1N3, Canada"
-80.2595708,43.1517706,321013410,5150356,Shoppers Drug Mart #1155.,269 Clarence Street,,Brantford,N3R3T6,2398673,,"269 Clarence St, Brantford, ON N3R 3T6, Canada"
-80.7719051,43.1513548,321015513,8133398,Lakeview Pharmacy,2-805 Vansittart Avenue,,Woodstock,N4T0L6,2299937,,"805 Vansittart Ave #2, Woodstock, ON N4T 0B8, Canada"
-79.3920491,43.1509248,321013234,4871954,Hopkins IDA Pharmacy,3387 King Street,Po Box 40,Vineland,L0R2C0,2437473,,"3387 King St, Lincoln, ON L0R 2C0, Canada"
-79.2514712,43.1485419,321011902,19269,Garden City Pharmacy,68 St Paul Street West,,St Catharines,L2S2C5,2426321,,"68 St Paul St W, St. Catharines, ON L2S 2C5, Canada"
-80.2359981,43.1478432,321016363,9111757,Greygretzky Pharmacy,2-422 Grey Street,,Brantford,N3S4X8,2297233,,"422 Grey St unit 2, Brantford, ON N3S 4X8, Canada"
-80.2759325,43.1470074,321013022,4473037,Avenue Pharmacy,221 Brant Avenue,,Brantford,N3T3J2,2323889,,"221 Brant Ave, Brantford, ON N3T 3J3, Canada"
-81.5350251,43.1468408,321011996,2190033,Cds Pharmacy,163 Ailsa Craig Main Street,,Ailsa Craig,N0M1A0,2395569,,"163 Ailsa Craig Main St, Ailsa Craig, ON N0M 1A0, Canada"
-79.2150634,43.1464456,321016431,9166038,Shoppers Drug Mart #1188,181 Hartzel Road,,St Catharines,L2P1N6,2446593,,"181 Hartzel Rd, St. Catharines, ON L2P 1P2, Canada"
-80.7376412,43.1462196,321014086,6183630,Rexall #6901,379 Springbank Avenue North,,Woodstock,N4T1H3,2426177,,"379 Springbank Ave N, Woodstock, ON N4T 1H3, Canada"
-79.2147172,43.1458021,321015804,8488291,Merritton Community Pharmacy,3-491 Merritt Street,,St. Catharines,L2P1P2,2367425,,"491 Merritt St #3, St. Catharines, ON L2P 1P2, Canada"
-80.235424,43.1455022,321014192,6324113,Rexall #8214,117-99 Wayne Gretzky Parkway,,Brantford,N3S6T6,2432833,,"99 Wayne Gretzky Pkwy #117, Brantford, ON N3S 6T6, Canada"
-80.2260801,43.144208,321015084,7547158,Smith Drugs And Apothecary,794 Colborne Street East,,Brantford,N3S3S4,2325825,,"794 Colborne St E, Brantford, ON N3T 5M1, Canada"
-80.7500698,43.1441606,321016904,9574034,Medical Access Care Pharmacy,4-729 Devonshire Avenue,,Woodstock,N4S5R3,2350209,,"729 Devonshire Ave #4, Woodstock, ON N4S 5R3, Canada"
-80.2742857,43.1441606,321015528,8153678,Legend Pharmacy,150 Brant Avenue,,Brantford,N3T3H7,2408625,,"150 Brant Ave, Brantford, ON N3T 3H7, Canada"
-79.2387604,43.141501,321011718,1425871,Glenridge Pharmacy,209 Glenridge Av,,St Catharines,L2T3J6,2350977,,"209 Glenridge Ave, St. Catharines, ON L2T 3J6, Canada"
-80.271511,43.1409287,321016494,9220611,Cenpro Pharmacy,72 Brant Avenue,,Brantford,N3T5Z8,2309569,,"72 Brant Ave, Brantford, ON N3T 5Z8, Canada"
-80.2474003,43.1402324,321013796,5774691,Shoppers Drug Mart #1140,"10 Stanley Street, Unit 6",,Brantford,N3S7N4,2346881,,"10 Stanley St #6, Brantford, ON N3S 7N4, Canada"
-80.2627435,43.1402198,321013659,5555473,Trc Pharmacy Brantford,203-95 Darling Street,,Brantford,N3T2K7,2314481,,"95 Darling St #203, Brantford, ON N3T 2K7, Canada"
-79.2397198,43.1398263,321016562,9283553,Pharmacy Go Glenridge,101-1 Belton Boulevard,,St Catharines,L2T3Y4,2373137,,"Suite 204, 1 Belton Blvd #101, St. Catharines, ON L2T 3Y4, Canada"
-80.2575499,43.1390461,321015878,8559311,Hope Pharmacy,324 Colborne Street,,Brantford,N3S3M9,2309281,,"324 Colborne St, Brantford, ON N3S 3M9, Canada"
-80.2527109,43.139009,321015876,8557073,Catp Grand River Pharmacy,423 Colborne Street East,,Brantford,N3S3N5,2356689,,"423 Colborne St E, Brantford, ON N3S 3N5, Canada"
-80.2563819,43.1388799,321016440,9172879,Brantford Pharmacy,347 Colborne Street East,,Brantford,N3S3N2,2261121,,"347 Colborne St E, Brantford, ON N3S 3N2, Canada"
-80.2410445,43.1388439,321011786,161256,Loblaw Pharmacy #4042,603 Colborne Street,,Brantford,N3S7S8,2346977,,"603 Colborne St, Brantford, ON N3S 7S8, Canada"
-80.2639043,43.1386921,321012413,325197,University Pharmacy,160 Colborne Street,,Brantford,N3T2G6,2281121,,"160 Colborne St, Brantford, ON N3T 2H1, Canada"
-80.2622275,43.1383797,321012647,3731153,Brantford Life Care Pharmacy,205 Colborne Street,,Brantford,N3T2G8,2266945,,"205 Colborne St, Brantford, ON N3T 2H2, Canada"
-79.216352,43.1376332,321011828,1698513,Sobeys Pharmacy #7250,343 Glendale Av,,St Catharines,L2T0A1,2262833,,"343 Glendale Ave, St. Catharines, ON L2T 0A1, Canada"
-80.7575948,43.1365267,321014702,7050530,The Dispensary,510 Ingersoll Avenue,,Woodstock,N4S4X9,2440529,,"510 Ingersoll Ave, Woodstock, ON N4S 4X9, Canada"
-80.2628155,43.1364226,321014621,6959339,Freshco Pharmacy,50 Market Street South,,Brantford,N3S2R3,2372833,,"50 Market St S, Brantford, ON N3S 2E3, Canada"
-79.2254053,43.1360149,321015251,7781073,Wal-Mart Pharmacy #1164,221 Glendale Avenue,,St Catharines,L2T2K9,2295713,,"221 Glendale Ave, St. Catharines, ON L2T 2K9, Canada"
-79.2254053,43.1360149,321013026,448199,Loblaw Pharmacy #522,221 Glendale Avenue,,St Catharines,L2T2K9,2346945,,"221 Glendale Ave, St. Catharines, ON L2T 2K9, Canada"
-79.2254053,43.1360149,321016361,9110678,Shoppers Drug Mart #509,221 Glendale Avenue,,St Catharines,L2T2K9,2370113,,"221 Glendale Ave, St. Catharines, ON L2T 2K9, Canada"
-80.7313176,43.1355114,321011992,2178912,Loblaw Pharmacy #579,969 Dundas Street,,Woodstock,N4S1H2,2302561,,"969 Dundas St, Woodstock, ON N4S 1H2, Canada"
-80.7296603,43.1348975,321012171,2662675,Springbank Dspnsry Phmsve 924,35 Springbank Avenue,,Woodstock,N4S7P6,2351425,,"35 Springbank Ave, Woodstock, ON N4S 7P6, Canada"
-80.7485896,43.1348938,321012172,2663111,Huron Str Dspnsry Phrmsve 937,95 Huron Street,,Woodstock,N4S6Z5,2425457,,"95 Huron St, Woodstock, ON N4S 6Z5, Canada"
-80.7326115,43.1348335,321012038,2282210,Shoppers Drug Mart #1172,959 Dundas Street East,,Woodstock,N4S1H2,2308881,,"959 Dundas St E, Mississauga, ON L4Y 0C4, Canada"
-80.7339756,43.1339117,321015107,7576278,Trusty Care Pharmacy,925 Dundas Street,Unit 2,Woodstock,N4S8V3,2412481,,"925 Dundas St #2, Woodstock, ON N4S 8V3, Canada"
-79.2544774,43.132637,321013950,60221,Shoppers Drug Mart #789,245 Pelham Road,,St Catharines,L2S1X8,2422001,,"245 Pelham Rd, St. Catharines, ON L2S 1X8, Canada"
-80.2599369,43.1323331,321013783,5755872,Eagle Place Apothecary Inc,78 Eagle Avenue,,Brantford,N3B1Z3,2369921,,"78 Eagle Ave, Brantford, ON N3S 2E8, Canada"
-80.7522517,43.1321166,321012349,3099596,Princess Pharmacy,600 Princess Street,#201,Woodstock,N4S4H4,2306225,,"600 Princess St Unit 201, Woodstock, ON N4S 4H4, Canada"
-79.2232705,43.1320275,321011744,1497874,Tremount Medical Pharmacy,2A-2F Tremont Drive,,St Catharines,L2T3B2,2333057,,"2F Tremont Dr #2A, St. Catharines, ON L2T 4C9, Canada"
-80.2768821,43.1314471,321015341,7913671,Colborne Pharmacy & Medical Ct,2A-164 Colborne Street West,,Brantford,N3T1L2,2361473,,"164 Colborne St W #2A, Brantford, ON N3T 1L2, Canada"
-79.2692865,43.131196,321015880,8560274,Vansickle Pharmacy,11-10 Macturnbull Drive,,St Catharines,L2S3W5,2332017,,"10 Mac Turnbull Dr #11, St. Catharines, ON L2S 3W5, Canada"
-80.7462948,43.1308387,321014094,6195912,Rexall #6912,706 Dundas Street,,Woodstock,N4S1E7,2391697,,"706 Dundas St, Woodstock, ON N4S 1E7, Canada"
-80.2860454,43.1308232,321012538,350792,Sobeys Phcy Stellard Lane#7505,310 Colborne Street West,,Brantford,N3T1M2,2447681,,"310 Colborne St W, Brantford, ON N3T 1M2, Canada"
-80.7576165,43.1301997,321017258,9806677,Woodstock Medical Pharmacy,461 Dundas Street,,Woodstock,N4S1C2,2413905,,"461 Dundas St, Woodstock, ON N4S 1C2, Canada"
-80.7629196,43.129785,321015325,7888618,Shoppers Drug Mart #1171,333 Dundas Street,,Woodstock,N4S1B5,2277345,,"333 Dundas St, Woodstock, ON N4S 1B5, Canada"
-80.286918,43.1296462,321012053,2317157,Shoppers Drug Mart #1152,320 Colborne Street,,Brantford,N3T1M2,2339825,,"320 Colborne St, Brantford, ON N3S 3M9, Canada"
-80.7564088,43.1287587,321013671,5573514,Access Care Pharmacy,35 Metcalf Street,,Woodstock,N4S3E6,2437745,,"35 Metcalf St, Woodstock, ON N4S 7X1, Canada"
-80.763884,43.1258698,321015041,7494357,Pharmacy Corner-Woodstock,300 Main Street,,Woodstock,N4S1T3,2342577,,"300 Main St, Woodstock, ON N4S 1T3, Canada"
-79.2036818,43.1251025,321014075,6167435,Rexall #2451,1A-9 Pine Street North,,Thorold,L2V3Z9,2420913,,"9 Pine St N Unit 1A, Thorold, ON L2V 3Z9, Canada"
-79.2075282,43.1248337,321015053,7512275,Thorold Medical Pharmacy,60 Albert Street West,,Thorold,L2V2G7,2328641,,"60 Albert St W, Thorold, ON L2V 2G7, Canada"
-79.2011328,43.1245539,321016513,9239433,Henderson's Pharmacy Inc,15 Front Street South,,Thorold,L2V1W8,2318257,,"15 Front St S, Thorold, ON L2V 1W8, Canada"
-79.8022387,43.1244689,321015770,8441992,Binbrook Family Health Phcy,B6-2537 Regional Road 56,,Binbrook,L0R1C0,2282401,,"2537 Hamilton Regional Rd 56 Unit B6, Binbrook, ON L0R 1C0, Canada"
-79.1999475,43.1238515,321015244,77712,Pharma Viva Pharmacy,6 Clairmont Street,,Thorold,L2V1R1,2275425,,"6 Clairmont St, Thorold, ON L2V 0A7, Canada"
-80.2900933,43.1221824,321012814,4111758,Pharmasave Shellard Lane Phrcy,7-230 Shellard Lane,,Brantford,N3T5S5,2267569,,"230 Shellard Ln #7, Brantford, ON N3T 0B9, Canada"
-79.1006358,43.1210935,321012476,33742,Livewell Pharmacy,3531 Portage Road,,Niagara Falls,L2J2K5,2429809,,"3531 Portage Rd, Niagara Falls, ON L2J 2K5, Canada"
-79.8058347,43.120893,321012069,2371472,Shoppers Drug Mart #1487,3027 Binbrook Road West,,Binbrook,L0R1C0,2342609,,"3027 Binbrook Rd, Binbrook, ON L0R 1C0, Canada"
-80.7398815,43.1206837,321013161,4722633,All About Health,360 Norwich Avenue,,Woodstock,N4S3W2,2430257,,"360 Norwich Ave, Woodstock, ON N4S 3W2, Canada"
-79.8044574,43.1204043,321015187,7680397,Binbrook Pharmacy,3011 Highway 56,,Binbrook,L0R1C0,2273409,,"3011 Hwy 56, Binbrook, ON L0R 1C0, Canada"
-79.1013047,43.1191005,321015291,7837479,Shoppers Drug Mart #781,3701 Portage Road Unit 1,,Niagara Falls,L2J2K8,2261633,,"3701 Portage Rd #1, Niagara Falls, ON L2J 2K8, Canada"
-79.2426702,43.1183509,321013037,4498831,Drugsmart Pharmacy,9-605 Glenridge Avenue,,St. Catharines,L2T4E6,2396753,,"Heritage Place Plaza, 605 Glenridge Ave #9, St. Catharines, ON L2T 4E6, Canada"
-79.2396038,43.1176331,321015779,8456075,Xpresspill,1A-3550 Schmon Parkway,,Thorold,L2V4Y6,2384433,,"3550 Schmon Pkwy #1A, Thorold, ON L2N 4Y6, Canada"
-79.1218354,43.1173102,321013238,4884110,Meadows Pharmacy Ltd.,3770 Montrose Road,,Niagara Falls,L2H3K3,2352113,,"3770 Montrose Rd, Niagara Falls, ON L2H 3C8, Canada"
-79.1218354,43.1173102,321013364,5084357,Food Basics Pharmacy #522,3770 Montrose Road,,Niagara Falls,L2H3K3,2358209,,"3770 Montrose Rd, Niagara Falls, ON L2H 3C8, Canada"
-79.098878,43.1162883,321015136,7608396,Trinity Medical Centre Phcy,3936 Portage Road,,Niagara Falls,L2J2K9,2273825,,"3936 Portage Rd, Niagara Falls, ON L2J 4L8, Canada"
-79.0983119,43.115673,321014314,6528279,Meadows Pharmacy Limited,8-6161 Thorold Stone Road,,Niagara Falls,L2J1A4,2372129,,"6161 Thorold Stone Rd #8, Niagara Falls, ON L2J 1A4, Canada"
-80.7332943,43.1154609,321013655,5550370,Wal-Mart Pharmacy,499 Norwich Avenue,,Woodstock,N4S9A2,2267649,,"499 Norwich Ave, Woodstock, ON N4S 9A2, Canada"
-80.293814,43.1146499,321016558,9279979,Conklin Pharmacy,360 Conklin Road,,Brantford,N3T5L5,2381569,,"360 Conklin Rd, Brantford, ON N3T 5L5, Canada"
-79.2380489,43.113993,321015182,7670996,The Foundry Pharmacy,1B-3460 Schmon Parkway,,Thorold,L2V4Y6,2274513,,"3460 Schmon Pkwy #1b, Thorold, ON L2V 4Y6, Canada"
-79.0973165,43.1116666,321015414,8010430,Stamford Medical Pharmacy,4256 Portage Road,,Niagara Falls,L2E6A4,2445409,,"4256 Portage Rd, Niagara Falls, ON L2E 6A4, Canada"
-79.0982981,43.1101055,321016938,9593558,Simon's Drugstore,4374 Drummond Road,,Niagara Falls,L2E6C3,2275233,,"4374 Drummond Rd, Niagara Falls, ON L2E 6C3, Canada"
-79.0972088,43.1100314,321012078,2382157,Portage Medical Pharmacy,4383 Portage Road,,Niagara Falls,L2E6A6,2413777,,"4383 Portage Rd, Niagara Falls, ON L2E 6A6, Canada"
-80.7556467,43.1072536,321012597,3616714,Pharmasave (At Woodstock G.H.),310 Juliana Drive,,Woodstock,N4V0A1,2427537,,"310 Juliana Dr, Woodstock, ON N4V 0A4, Canada"
-79.072932,43.1069709,321012205,2752710,Victoria Medical Pharmacy,1A-4632 Victoria Avenue,,Niagara Falls,L2E4B7,2396401,,"4632 Victoria Ave #1a, Niagara Falls, ON L2E 2M1, Canada"
-79.0660561,43.1069002,321012747,397519,Queen Street Pharmacy,4421 Queen Street,,Niagara Falls,L2E2L2,2320961,,"4421 Queen St, Niagara Falls, ON L2E 2L2, Canada"
-81.1405648,43.1068413,321011739,1485075,Thorndale Pharmacy,21831 Fairview Road,,Thorndale,N0M2P0,2402481,,"21831 Fairview Rd, Thorndale, ON N0M 2P0, Canada"
-79.0677817,43.106464,321014017,60944,Hauser's Pharmacy,4514 Queen Street,,Niagara Falls,L2E2L4,2360289,,"4514 Queen St, Niagara Falls, ON L2E 2L5, Canada"
-79.1121626,43.1054414,321013472,5244238,Morrison Pharmacy,A5-4725 Dorchester Road,,Niagara Falls,L2E0A8,2379809,,"4725 Dorchester Rd A5, Niagara Falls, ON L2E 0A8, Canada"
-80.7508935,43.1052888,321016577,9300758,Healthfirst Pharmacy,645 Finkle Street,,Woodstock,N4V0E1,2375009,,"645 Finkle St, Beachville, ON N0J 1A0, Canada"
-79.0727791,43.1050221,321015020,7471639,Community Health Pharmacy,4790 Victoria Avenue,,Niagara Falls,L2E4C2,2393521,,"4790 Victoria Ave, Niagara Falls, ON L2E 4C3, Canada"
-79.1027606,43.1046708,321013311,499151,Niagara Falls Centre Pharmacy,6453 Morrison Street,,Niagara Falls,L2E7H1,2394081,,"6453 Morrison St, Niagara Falls, ON L2E 7H1, Canada"
-80.4302894,43.1032804,321015475,8088918,Pharmasave Burford Pharmacy,128 King Street,,Burford,N0E1A0,2284769,,"128 King St, Burford, ON N0E 1A0, Canada"
-79.1129131,43.102698,321011956,2078058,Loblaw Pharmacy #537,6940 Morrison Street,,Niagara Falls,L2E7K5,2258561,,"6940 Morrison St, Niagara Falls, ON L2E 7K5, Canada"
-79.1245083,43.0999258,321013267,49343,Shoppers Drug Mart #782,5125 Montrose Road,,Niagara Falls,L2H1K7,2301121,,"is correct FOR Shoppers Drug Mart, 5125 Montrose Rd, Niagara Falls, ON L2H 1K6, Canada"
-79.0744766,43.0994408,321014694,7042835,Shoppers Drug Mart# 1411,1-5175 Victoria Avenue,,Niagara Falls,L2E4E4,2379377,,"5175 Victoria Ave #1, Niagara Falls, ON L2E 4E4, Canada"
-79.5461286,43.0988787,321014349,6568074,Rx Drug Mart,144 Griffin Street,,Smithville,L0R2A0,2336193,,"144 Griffin St, Smithville, ON L0R 2A0, Canada"
-79.0857657,43.0982099,321011462,1030039,Pharmasave Hanna Pharmacy,5233 Stanley Avenue Unit 9,,Niagara Falls,L2E7C2,2266401,,"Unit 10, 5233 Stanley Ave #9, Niagara Falls, ON L2E 7C2, Canada"
-79.5448997,43.0974644,321014502,6793552,Smithville Pharmacy,102-128 St Catharines Street,,Smithville,L0R2A0,2267169,,"Unit 102, 128 St Catharines St Unit 102, Smithville, ON L0R 2A0, Canada"
